method,query_id,question_type,primary_category,primary_mclsf,gold_document_count,gold_chunk_count,retrieved_count,latency_ms,chunk_hit@1,chunk_hit@3,chunk_hit@5,chunk_hit@10,chunk_recall@5,chunk_recall@10,chunk_mrr,document_hit@1,document_hit@3,document_hit@5,document_hit@10,document_mrr
BM25,oy_eval_repair_q0035,support_content,일자리,창업,1,4,10,5.975900043267757,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0037,support_content,복지문화,문화활동,2,15,10,4.234699998050928,1.0,1.0,1.0,1.0,0.2,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0038,eligibility,복지문화,건강,2,15,10,2.446300000883639,1.0,1.0,1.0,1.0,0.26666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0039,application_method,복지문화,예술인지원,1,3,10,4.738399991765618,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0042,specific_policy_search,복지문화,건강,1,3,10,2.233999955933541,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0043,support_content,복지문화,예술인지원,1,5,10,1.8750999588519335,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0045,required_documents,복지문화,문화활동,1,3,10,1.4037000364623964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0047,specific_policy_search,복지문화,예술인지원,1,2,10,2.0978000247851014,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0054,application_method,복지문화,건강,1,2,10,1.9261999987065792,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0056,specific_policy_search,주거,주택 및 거주지,1,3,10,3.3395999926142395,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0066,eligibility,주거,전월세 및 주거급여 지원,1,4,10,4.523699986748397,0.0,1.0,1.0,1.0,0.25,0.25,0.3333333333333333,0.0,1.0,1.0,1.0,0.3333333333333333
BM25,oy_eval_repair_q0072,support_content,교육,교육비지원,1,5,10,1.310699968598783,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0073,eligibility,교육,온라인교육,1,10,10,2.136100025381893,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0074,application_method,교육,미래역량강화,1,4,10,1.8443000153638422,1.0,1.0,1.0,1.0,0.5,0.75,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0075,application_period,교육,온라인교육,1,5,10,2.283399982843548,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0076,required_documents,교육,미래역량강화,1,5,10,1.5239000204019248,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0077,specific_policy_search,교육,교육비지원,1,5,10,2.092399983666837,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0080,application_method,교육,교육비지원,2,10,10,2.338699996471405,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0082,required_documents,교육,미래역량강화,1,8,10,2.4603999918326735,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0085,application_method,교육,미래역량강화,1,4,10,2.778800029773265,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0089,application_period,참여권리,권익보호,1,2,10,3.129800024908036,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0099,application_period,참여권리,정책인프라구축,1,3,10,6.583100010175258,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0100,required_documents,참여권리,청년국제교류,1,3,10,1.9274000078439713,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_v2r_q0002,support_content,일자리,창업,1,3,10,4.0908000082708895,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.5
BM25,oy_eval_v2r_q0003,eligibility,일자리,재직자,1,5,10,3.527000022586435,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_v2r_q0004,application_method,일자리,창업,1,4,10,3.408699994906783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BM25,oy_eval_v2r_q0005,required_documents,일자리,재직자,1,3,10,2.554600010626018,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_v2r_q0015,eligibility,일자리,창업,1,5,10,5.130999954417348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BM25,oy_eval_v2r_q0017,application_period,일자리,창업,1,3,10,4.824500007089227,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_v2r_q0025,support_content,일자리,창업,1,3,10,4.692999995313585,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,1.0,0.14285714285714285
BM25,oy_eval_v2r_q0026,eligibility,일자리,취업,1,3,10,3.200800041668117,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.0,1.0,0.125
BM25,oy_eval_v2r_q0064,specific_policy_search,주거,기숙사,1,3,10,2.9753000126220286,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_v2r_q0078,support_content,교육,온라인교육,1,4,10,4.955000011250377,0.0,1.0,1.0,1.0,0.75,0.75,0.5,0.0,1.0,1.0,1.0,0.5
BM25,oy_eval_v2r_q0086,specific_policy_search,참여권리,청년참여,1,7,10,6.319499982055277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BM25,oy_eval_v2r_q0090,required_documents,참여권리,청년참여,1,6,10,4.1924999677576125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BM25,oy_eval_v2r_q0094,application_period,참여권리,청년참여,1,4,10,4.28190000820905,0.0,0.0,0.0,1.0,0.0,0.25,0.16666666666666666,0.0,0.0,0.0,1.0,0.16666666666666666
BM25,oy_eval_v2r_q0098,application_method,참여권리,청년참여,1,4,10,5.229300004430115,0.0,0.0,0.0,1.0,0.0,0.25,0.16666666666666666,0.0,0.0,0.0,1.0,0.16666666666666666
Char TF-IDF,oy_eval_repair_q0007,specific_policy_search,일자리,창업,1,5,10,3.303099947515875,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0009,eligibility,일자리,취업,1,6,10,3.6436000373214483,0.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.5
Char TF-IDF,oy_eval_repair_q0012,application_period,일자리,취업,1,6,10,2.6825000531971455,0.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,1.0,1.0,1.0,0.3333333333333333
Char TF-IDF,oy_eval_repair_q0021,application_method,일자리,창업,1,4,10,2.3779000039212406,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0024,specific_policy_search,일자리,취업,1,5,10,3.1287000165320933,0.0,0.0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0,1.0,0.2
Char TF-IDF,oy_eval_repair_q0027,application_method,일자리,창업,1,6,10,3.5125999711453915,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0030,support_content,일자리,취업,1,4,10,3.465700021479279,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0032,application_method,일자리,취업,1,5,10,3.2103999983519316,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0033,application_period,일자리,창업,1,6,10,2.6906999992206693,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0034,specific_policy_search,일자리,취업,1,4,10,2.746200014371425,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0035,support_content,일자리,창업,1,4,10,2.688499982468784,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0037,support_content,복지문화,문화활동,2,15,10,2.845000009983778,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0038,eligibility,복지문화,건강,2,15,10,2.38250003894791,1.0,1.0,1.0,1.0,0.26666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0039,application_method,복지문화,예술인지원,1,3,10,3.198400023393333,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0042,specific_policy_search,복지문화,건강,1,3,10,2.2008000523783267,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0043,support_content,복지문화,예술인지원,1,5,10,2.6414000312797725,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0045,required_documents,복지문화,문화활동,1,3,10,2.6188999763689935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0047,specific_policy_search,복지문화,예술인지원,1,2,10,2.348800015170127,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0054,application_method,복지문화,건강,1,2,10,3.6216999869793653,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0056,specific_policy_search,주거,주택 및 거주지,1,3,10,5.40929997805506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char TF-IDF,oy_eval_repair_q0066,eligibility,주거,전월세 및 주거급여 지원,1,4,10,3.6353999748826027,0.0,0.0,0.0,1.0,0.0,0.25,0.16666666666666666,0.0,0.0,0.0,1.0,0.16666666666666666
Char TF-IDF,oy_eval_repair_q0072,support_content,교육,교육비지원,1,5,10,2.067199966404587,1.0,1.0,1.0,1.0,0.2,0.4,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0073,eligibility,교육,온라인교육,1,10,10,2.320100029464811,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0074,application_method,교육,미래역량강화,1,4,10,2.830200013704598,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0075,application_period,교육,온라인교육,1,5,10,6.415899959392846,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0076,required_documents,교육,미래역량강화,1,5,10,5.22420002380386,0.0,1.0,1.0,1.0,0.4,0.4,0.3333333333333333,0.0,1.0,1.0,1.0,0.3333333333333333
Char TF-IDF,oy_eval_repair_q0077,specific_policy_search,교육,교육비지원,1,5,10,4.00319998152554,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0080,application_method,교육,교육비지원,2,10,10,2.9137000092305243,1.0,1.0,1.0,1.0,0.2,0.4,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0082,required_documents,교육,미래역량강화,1,8,10,3.114699968136847,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0085,application_method,교육,미래역량강화,1,4,10,3.119400003924966,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0089,application_period,참여권리,권익보호,1,2,10,3.870300017297268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0099,application_period,참여권리,정책인프라구축,1,3,10,3.743099980056286,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0100,required_documents,참여권리,청년국제교류,1,3,10,3.1629999866709113,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0002,support_content,일자리,창업,1,3,10,3.674499981570989,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0003,eligibility,일자리,재직자,1,5,10,2.9917999636381865,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0004,application_method,일자리,창업,1,4,10,2.87129997741431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char TF-IDF,oy_eval_v2r_q0005,required_documents,일자리,재직자,1,3,10,3.11879999935627,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0015,eligibility,일자리,창업,1,5,10,3.737499995622784,0.0,1.0,1.0,1.0,0.2,0.2,0.5,0.0,1.0,1.0,1.0,0.5
Char TF-IDF,oy_eval_v2r_q0017,application_period,일자리,창업,1,3,10,3.4434000262990594,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0025,support_content,일자리,창업,1,3,10,3.6832999903708696,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,1.0,0.1111111111111111
Char TF-IDF,oy_eval_v2r_q0026,eligibility,일자리,취업,1,3,10,3.7093000137247145,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.0,0.0,1.0,1.0,0.2
Char TF-IDF,oy_eval_v2r_q0064,specific_policy_search,주거,기숙사,1,3,10,3.60330002149567,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0078,support_content,교육,온라인교육,1,4,10,3.570800006855279,0.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.0,1.0,1.0,1.0,0.3333333333333333
Char TF-IDF,oy_eval_v2r_q0086,specific_policy_search,참여권리,청년참여,1,7,10,2.9604999581351876,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.125,0.0,0.0,0.0,1.0,0.125
Char TF-IDF,oy_eval_v2r_q0090,required_documents,참여권리,청년참여,1,6,10,2.689999993890524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char TF-IDF,oy_eval_v2r_q0094,application_period,참여권리,청년참여,1,4,10,3.5468999994918704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0098,application_method,참여권리,청년참여,1,4,10,2.817800035700202,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0007,specific_policy_search,일자리,창업,1,5,10,8.958100050222129,1.0,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0009,eligibility,일자리,취업,1,6,10,9.586400003172457,0.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.0,1.0,1.0,1.0,0.5
Hybrid RRF,oy_eval_repair_q0012,application_period,일자리,취업,1,6,10,7.3426999733783305,0.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,1.0,1.0,1.0,0.3333333333333333
Hybrid RRF,oy_eval_repair_q0021,application_method,일자리,창업,1,4,10,13.21449998067692,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0024,specific_policy_search,일자리,취업,1,5,10,11.960499978158623,0.0,0.0,1.0,1.0,0.2,0.2,0.25,0.0,0.0,1.0,1.0,0.25
Hybrid RRF,oy_eval_repair_q0027,application_method,일자리,창업,1,6,10,10.548500053118914,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0030,support_content,일자리,취업,1,4,10,12.159999983850867,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0032,application_method,일자리,취업,1,5,10,9.315300034359097,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0033,application_period,일자리,창업,1,6,10,12.53719994565472,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0034,specific_policy_search,일자리,취업,1,4,10,7.421300048008561,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0035,support_content,일자리,창업,1,4,10,13.508700008969754,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0037,support_content,복지문화,문화활동,2,15,10,9.130500024184585,1.0,1.0,1.0,1.0,0.26666666666666666,0.26666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0038,eligibility,복지문화,건강,2,15,10,8.426800020970404,1.0,1.0,1.0,1.0,0.26666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0039,application_method,복지문화,예술인지원,1,3,10,10.1771000190638,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0042,specific_policy_search,복지문화,건강,1,3,10,7.609300024341792,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0043,support_content,복지문화,예술인지원,1,5,10,6.99169997824356,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0045,required_documents,복지문화,문화활동,1,3,10,6.834800005890429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0047,specific_policy_search,복지문화,예술인지원,1,2,10,8.029000018723309,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0054,application_method,복지문화,건강,1,2,10,8.668899943586439,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0056,specific_policy_search,주거,주택 및 거주지,1,3,10,13.304499967489392,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,0.3333333333333333
Hybrid RRF,oy_eval_repair_q0066,eligibility,주거,전월세 및 주거급여 지원,1,4,10,9.326700004749,0.0,0.0,1.0,1.0,0.25,0.25,0.25,0.0,0.0,1.0,1.0,0.25
Hybrid RRF,oy_eval_repair_q0072,support_content,교육,교육비지원,1,5,10,5.923899996560067,0.0,1.0,1.0,1.0,0.4,0.4,0.5,0.0,1.0,1.0,1.0,0.5
Hybrid RRF,oy_eval_repair_q0073,eligibility,교육,온라인교육,1,10,10,7.830200018361211,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0074,application_method,교육,미래역량강화,1,4,10,7.702399976551533,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0075,application_period,교육,온라인교육,1,5,10,7.584500010125339,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0076,required_documents,교육,미래역량강화,1,5,10,6.475000001955777,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0077,specific_policy_search,교육,교육비지원,1,5,10,8.01699998555705,1.0,1.0,1.0,1.0,0.6,0.8,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0080,application_method,교육,교육비지원,2,10,10,12.270000006537884,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0082,required_documents,교육,미래역량강화,1,8,10,7.890000008046627,1.0,1.0,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0085,application_method,교육,미래역량강화,1,4,10,7.588000036776066,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0089,application_period,참여권리,권익보호,1,2,10,11.144200048875064,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0099,application_period,참여권리,정책인프라구축,1,3,10,16.719399951398373,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0100,required_documents,참여권리,청년국제교류,1,3,10,5.752899975050241,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_v2r_q0002,support_content,일자리,창업,1,3,10,12.010299949906766,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.5
Hybrid RRF,oy_eval_v2r_q0003,eligibility,일자리,재직자,1,5,10,10.569299978669733,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_v2r_q0004,application_method,일자리,창업,1,4,10,9.764599963091314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid RRF,oy_eval_v2r_q0005,required_documents,일자리,재직자,1,3,10,8.388400019612163,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_v2r_q0015,eligibility,일자리,창업,1,5,10,8.622099994681776,0.0,0.0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,1.0,1.0,0.2
Hybrid RRF,oy_eval_v2r_q0017,application_period,일자리,창업,1,3,10,11.052999994717538,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_v2r_q0025,support_content,일자리,창업,1,3,10,11.165699979756027,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.0,0.0,1.0,1.0,0.2
Hybrid RRF,oy_eval_v2r_q0026,eligibility,일자리,취업,1,3,10,11.254500015638769,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,0.3333333333333333
