method,query_id,question_type,primary_category,primary_mclsf,gold_document_count,gold_chunk_count,retrieved_count,latency_ms,chunk_hit@1,chunk_hit@3,chunk_hit@5,chunk_hit@10,chunk_recall@5,chunk_recall@10,chunk_mrr,document_hit@1,document_hit@3,document_hit@5,document_hit@10,document_mrr
BM25,oy_eval_repair_q0035,support_content,일자리,창업,1,13,10,7.4884999776259065,1.0,1.0,1.0,1.0,0.07692307692307693,0.23076923076923078,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0037,support_content,복지문화,문화활동,2,29,10,5.676400032825768,1.0,1.0,1.0,1.0,0.1724137931034483,0.3448275862068966,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0038,eligibility,복지문화,건강,2,36,10,2.9055000049993396,1.0,1.0,1.0,1.0,0.1388888888888889,0.2777777777777778,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0039,application_method,복지문화,예술인지원,1,14,10,5.65830001141876,1.0,1.0,1.0,1.0,0.21428571428571427,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0042,specific_policy_search,복지문화,건강,1,15,10,6.713599956128746,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0043,support_content,복지문화,예술인지원,1,13,10,4.288900003302842,1.0,1.0,1.0,1.0,0.07692307692307693,0.23076923076923078,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0045,required_documents,복지문화,문화활동,1,15,10,3.113200014922768,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0047,specific_policy_search,복지문화,예술인지원,1,12,10,7.611399982124567,1.0,1.0,1.0,1.0,0.4166666666666667,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0054,application_method,복지문화,건강,1,12,10,5.546100030187517,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0056,specific_policy_search,주거,주택 및 거주지,1,12,10,11.101299955043942,1.0,1.0,1.0,1.0,0.4166666666666667,0.75,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0066,eligibility,주거,전월세 및 주거급여 지원,1,16,10,6.982500024605542,0.0,1.0,1.0,1.0,0.1875,0.4375,0.5,0.0,1.0,1.0,1.0,0.5
BM25,oy_eval_repair_q0072,support_content,교육,교육비지원,1,16,10,2.637099998537451,0.0,1.0,1.0,1.0,0.0625,0.1875,0.5,0.0,1.0,1.0,1.0,0.5
BM25,oy_eval_repair_q0073,eligibility,교육,온라인교육,1,18,10,4.115399962756783,1.0,1.0,1.0,1.0,0.2777777777777778,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0074,application_method,교육,미래역량강화,1,14,10,3.2469999860040843,1.0,1.0,1.0,1.0,0.35714285714285715,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0075,application_period,교육,온라인교육,1,15,10,3.985699964687228,1.0,1.0,1.0,1.0,0.3333333333333333,0.6,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0076,required_documents,교육,미래역량강화,1,14,10,1.8585000070743263,1.0,1.0,1.0,1.0,0.35714285714285715,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0077,specific_policy_search,교육,교육비지원,1,13,10,2.251200028695166,1.0,1.0,1.0,1.0,0.3076923076923077,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0080,application_method,교육,교육비지원,2,28,10,5.902600008994341,1.0,1.0,1.0,1.0,0.17857142857142858,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0082,required_documents,교육,미래역량강화,1,18,10,2.790600003208965,1.0,1.0,1.0,1.0,0.2777777777777778,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0085,application_method,교육,미래역량강화,1,18,10,1.8601000192575157,1.0,1.0,1.0,1.0,0.2777777777777778,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0089,application_period,참여권리,권익보호,1,12,10,3.2279000151902437,1.0,1.0,1.0,1.0,0.4166666666666667,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0099,application_period,참여권리,정책인프라구축,1,13,10,9.571499947924167,1.0,1.0,1.0,1.0,0.38461538461538464,0.7692307692307693,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_repair_q0100,required_documents,참여권리,청년국제교류,1,14,10,2.478299953509122,1.0,1.0,1.0,1.0,0.35714285714285715,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_v2r_q0002,support_content,일자리,창업,1,13,10,6.811100000049919,0.0,0.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.2,0.0,0.0,1.0,1.0,0.2
BM25,oy_eval_v2r_q0003,eligibility,일자리,재직자,1,17,10,4.728000028990209,1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_v2r_q0004,application_method,일자리,창업,1,14,10,5.729699973016977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BM25,oy_eval_v2r_q0005,required_documents,일자리,재직자,1,17,10,4.316100035794079,1.0,1.0,1.0,1.0,0.11764705882352941,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_v2r_q0015,eligibility,일자리,창업,1,14,10,4.901800013612956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BM25,oy_eval_v2r_q0017,application_period,일자리,창업,1,12,10,5.446399969514459,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
BM25,oy_eval_v2r_q0025,support_content,일자리,창업,1,16,10,6.188399973325431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BM25,oy_eval_v2r_q0026,eligibility,일자리,취업,1,14,10,3.949600039049983,0.0,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.3333333333333333,0.0,1.0,1.0,1.0,0.3333333333333333
BM25,oy_eval_v2r_q0064,specific_policy_search,주거,기숙사,1,9,10,8.003800001461059,0.0,0.0,1.0,1.0,0.1111111111111111,0.2222222222222222,0.25,0.0,0.0,1.0,1.0,0.25
BM25,oy_eval_v2r_q0078,support_content,교육,온라인교육,1,15,10,7.751299999654293,0.0,0.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.2,0.0,0.0,1.0,1.0,0.2
BM25,oy_eval_v2r_q0086,specific_policy_search,참여권리,청년참여,1,18,10,12.230199994519353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BM25,oy_eval_v2r_q0090,required_documents,참여권리,청년참여,1,15,10,5.048500024713576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BM25,oy_eval_v2r_q0094,application_period,참여권리,청년참여,1,14,10,5.562699981965125,0.0,1.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,1.0,1.0,1.0,0.3333333333333333
BM25,oy_eval_v2r_q0098,application_method,참여권리,청년참여,1,12,10,9.275900025386363,0.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.5,0.0,1.0,1.0,1.0,0.5
Char TF-IDF,oy_eval_repair_q0007,specific_policy_search,일자리,창업,1,15,10,5.401200032792985,0.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.5,0.0,1.0,1.0,1.0,0.5
Char TF-IDF,oy_eval_repair_q0009,eligibility,일자리,취업,1,14,10,3.1763999722898006,1.0,1.0,1.0,1.0,0.2857142857142857,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0012,application_period,일자리,취업,1,12,10,2.623800013680011,0.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.0,1.0,1.0,1.0,0.5
Char TF-IDF,oy_eval_repair_q0021,application_method,일자리,창업,1,16,10,2.898500009905547,1.0,1.0,1.0,1.0,0.3125,0.625,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0024,specific_policy_search,일자리,취업,1,14,10,2.7053999947384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char TF-IDF,oy_eval_repair_q0027,application_method,일자리,창업,1,16,10,2.88019998697564,1.0,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0030,support_content,일자리,취업,1,14,10,3.1337999971583486,1.0,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0032,application_method,일자리,취업,1,16,10,2.530099998693913,1.0,1.0,1.0,1.0,0.25,0.4375,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0033,application_period,일자리,창업,1,15,10,2.733200031798333,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0034,specific_policy_search,일자리,취업,1,15,10,2.481600036844611,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0035,support_content,일자리,창업,1,13,10,2.547500014770776,1.0,1.0,1.0,1.0,0.3076923076923077,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0037,support_content,복지문화,문화활동,2,29,10,2.8045999933965504,1.0,1.0,1.0,1.0,0.1724137931034483,0.3448275862068966,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0038,eligibility,복지문화,건강,2,36,10,2.498999994713813,1.0,1.0,1.0,1.0,0.1388888888888889,0.2777777777777778,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0039,application_method,복지문화,예술인지원,1,14,10,2.6411000289954245,1.0,1.0,1.0,1.0,0.21428571428571427,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0042,specific_policy_search,복지문화,건강,1,15,10,2.37950001610443,1.0,1.0,1.0,1.0,0.3333333333333333,0.6,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0043,support_content,복지문화,예술인지원,1,13,10,2.361099992413074,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0045,required_documents,복지문화,문화활동,1,15,10,2.257700019981712,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0047,specific_policy_search,복지문화,예술인지원,1,12,10,2.449600026011467,1.0,1.0,1.0,1.0,0.4166666666666667,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0054,application_method,복지문화,건강,1,12,10,2.6798000326380134,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0056,specific_policy_search,주거,주택 및 거주지,1,12,10,2.784700016491115,1.0,1.0,1.0,1.0,0.4166666666666667,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0066,eligibility,주거,전월세 및 주거급여 지원,1,16,10,2.7147000073455274,1.0,1.0,1.0,1.0,0.125,0.25,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0072,support_content,교육,교육비지원,1,16,10,2.4323000106960535,1.0,1.0,1.0,1.0,0.125,0.125,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0073,eligibility,교육,온라인교육,1,18,10,2.3587000323459506,1.0,1.0,1.0,1.0,0.2777777777777778,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0074,application_method,교육,미래역량강화,1,14,10,2.4249000125564635,1.0,1.0,1.0,1.0,0.35714285714285715,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0075,application_period,교육,온라인교육,1,15,10,2.4133999831974506,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0076,required_documents,교육,미래역량강화,1,14,10,2.350600028876215,1.0,1.0,1.0,1.0,0.21428571428571427,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0077,specific_policy_search,교육,교육비지원,1,13,10,2.3000999935902655,0.0,0.0,1.0,1.0,0.07692307692307693,0.15384615384615385,0.2,0.0,0.0,1.0,1.0,0.2
Char TF-IDF,oy_eval_repair_q0080,application_method,교육,교육비지원,2,28,10,2.554299950134009,1.0,1.0,1.0,1.0,0.17857142857142858,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0082,required_documents,교육,미래역량강화,1,18,10,2.2560000070370734,1.0,1.0,1.0,1.0,0.2777777777777778,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0085,application_method,교육,미래역량강화,1,18,10,2.521799993701279,1.0,1.0,1.0,1.0,0.2777777777777778,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0089,application_period,참여권리,권익보호,1,12,10,2.787600038573146,1.0,1.0,1.0,1.0,0.4166666666666667,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0099,application_period,참여권리,정책인프라구축,1,13,10,2.913600008469075,1.0,1.0,1.0,1.0,0.38461538461538464,0.6153846153846154,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_repair_q0100,required_documents,참여권리,청년국제교류,1,14,10,2.481499977875501,1.0,1.0,1.0,1.0,0.35714285714285715,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0002,support_content,일자리,창업,1,13,10,2.647100016474724,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.1,0.0,0.0,0.0,1.0,0.1
Char TF-IDF,oy_eval_v2r_q0003,eligibility,일자리,재직자,1,17,10,2.668800007086247,1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0004,application_method,일자리,창업,1,14,10,3.0445000156760216,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.125,0.0,0.0,0.0,1.0,0.125
Char TF-IDF,oy_eval_v2r_q0005,required_documents,일자리,재직자,1,17,10,2.665799984242767,1.0,1.0,1.0,1.0,0.11764705882352941,0.11764705882352941,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0015,eligibility,일자리,창업,1,14,10,2.7497000410221517,0.0,0.0,0.0,1.0,0.0,0.07142857142857142,0.1111111111111111,0.0,0.0,0.0,1.0,0.1111111111111111
Char TF-IDF,oy_eval_v2r_q0017,application_period,일자리,창업,1,12,10,2.7028999757021666,1.0,1.0,1.0,1.0,0.08333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0025,support_content,일자리,창업,1,16,10,2.596799982711673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char TF-IDF,oy_eval_v2r_q0026,eligibility,일자리,취업,1,14,10,2.87129997741431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char TF-IDF,oy_eval_v2r_q0064,specific_policy_search,주거,기숙사,1,9,10,2.7996000135317445,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0078,support_content,교육,온라인교육,1,15,10,2.614600001834333,0.0,1.0,1.0,1.0,0.13333333333333333,0.2,0.3333333333333333,0.0,1.0,1.0,1.0,0.3333333333333333
Char TF-IDF,oy_eval_v2r_q0086,specific_policy_search,참여권리,청년참여,1,18,10,2.732299966737628,0.0,0.0,0.0,1.0,0.0,0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,1.0,0.16666666666666666
Char TF-IDF,oy_eval_v2r_q0090,required_documents,참여권리,청년참여,1,15,10,2.8099999763071537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Char TF-IDF,oy_eval_v2r_q0094,application_period,참여권리,청년참여,1,14,10,2.7561000315472484,1.0,1.0,1.0,1.0,0.2857142857142857,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0
Char TF-IDF,oy_eval_v2r_q0098,application_method,참여권리,청년참여,1,12,10,2.691200003027916,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0007,specific_policy_search,일자리,창업,1,15,10,12.157099961768836,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0009,eligibility,일자리,취업,1,14,10,9.919699979946017,1.0,1.0,1.0,1.0,0.2857142857142857,0.5714285714285714,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0012,application_period,일자리,취업,1,12,10,7.98880000365898,0.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,0.0,1.0,1.0,1.0,0.5
Hybrid RRF,oy_eval_repair_q0021,application_method,일자리,창업,1,16,10,8.795099973212928,1.0,1.0,1.0,1.0,0.3125,0.625,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0024,specific_policy_search,일자리,취업,1,14,10,12.176799995359033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hybrid RRF,oy_eval_repair_q0027,application_method,일자리,창업,1,16,10,11.513300007209182,1.0,1.0,1.0,1.0,0.0625,0.1875,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0030,support_content,일자리,취업,1,14,10,10.141699982341379,1.0,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0032,application_method,일자리,취업,1,16,10,7.382999989204109,1.0,1.0,1.0,1.0,0.25,0.4375,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0033,application_period,일자리,창업,1,15,10,8.448599954135716,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0034,specific_policy_search,일자리,취업,1,15,10,8.841500035487115,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0035,support_content,일자리,창업,1,13,10,10.961899999529123,1.0,1.0,1.0,1.0,0.3076923076923077,0.5384615384615384,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0037,support_content,복지문화,문화활동,2,29,10,9.2274000053294,1.0,1.0,1.0,1.0,0.1724137931034483,0.3448275862068966,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0038,eligibility,복지문화,건강,2,36,10,6.0529999900609255,1.0,1.0,1.0,1.0,0.1388888888888889,0.2777777777777778,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0039,application_method,복지문화,예술인지원,1,14,10,9.86160000320524,1.0,1.0,1.0,1.0,0.21428571428571427,0.21428571428571427,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0042,specific_policy_search,복지문화,건강,1,15,10,9.488000010605901,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0043,support_content,복지문화,예술인지원,1,13,10,7.629100000485778,1.0,1.0,1.0,1.0,0.07692307692307693,0.23076923076923078,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0045,required_documents,복지문화,문화활동,1,15,10,6.11889996798709,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0047,specific_policy_search,복지문화,예술인지원,1,12,10,11.33730000583455,1.0,1.0,1.0,1.0,0.4166666666666667,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0054,application_method,복지문화,건강,1,12,10,7.950200000777841,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0056,specific_policy_search,주거,주택 및 거주지,1,12,10,13.74189998023212,1.0,1.0,1.0,1.0,0.4166666666666667,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0066,eligibility,주거,전월세 및 주거급여 지원,1,16,10,10.783199977595359,1.0,1.0,1.0,1.0,0.125,0.3125,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0072,support_content,교육,교육비지원,1,16,10,6.398099998477846,1.0,1.0,1.0,1.0,0.125,0.125,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0073,eligibility,교육,온라인교육,1,18,10,7.475999998860061,1.0,1.0,1.0,1.0,0.2777777777777778,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0074,application_method,교육,미래역량강화,1,14,10,6.80660002399236,1.0,1.0,1.0,1.0,0.35714285714285715,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0075,application_period,교육,온라인교육,1,15,10,7.677299960050732,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0076,required_documents,교육,미래역량강화,1,14,10,5.223399959504604,1.0,1.0,1.0,1.0,0.2857142857142857,0.5,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0077,specific_policy_search,교육,교육비지원,1,13,10,5.778899998404086,1.0,1.0,1.0,1.0,0.23076923076923078,0.3076923076923077,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0080,application_method,교육,교육비지원,2,28,10,9.513300028629601,1.0,1.0,1.0,1.0,0.17857142857142858,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0082,required_documents,교육,미래역량강화,1,18,10,5.980799964163452,1.0,1.0,1.0,1.0,0.2777777777777778,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0085,application_method,교육,미래역량강화,1,18,10,4.888300027232617,1.0,1.0,1.0,1.0,0.2777777777777778,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0089,application_period,참여권리,권익보호,1,12,10,7.36210000468418,1.0,1.0,1.0,1.0,0.4166666666666667,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0099,application_period,참여권리,정책인프라구축,1,13,10,14.233099995180964,1.0,1.0,1.0,1.0,0.38461538461538464,0.6923076923076923,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_repair_q0100,required_documents,참여권리,청년국제교류,1,14,10,5.631299980450422,1.0,1.0,1.0,1.0,0.35714285714285715,0.7142857142857143,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_v2r_q0002,support_content,일자리,창업,1,13,10,10.75489999493584,0.0,0.0,0.0,1.0,0.0,0.07692307692307693,0.16666666666666666,0.0,0.0,0.0,1.0,0.16666666666666666
Hybrid RRF,oy_eval_v2r_q0003,eligibility,일자리,재직자,1,17,10,8.250299957580864,1.0,1.0,1.0,1.0,0.11764705882352941,0.17647058823529413,1.0,1.0,1.0,1.0,1.0,1.0
Hybrid RRF,oy_eval_v2r_q0004,application_method,일자리,창업,1,14,10,9.380199946463108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
